census_year,geo_code,geography,sex,religion,age_band,yob,population
2021,95MM,Derry,female,Methodist,0-4,2017-2021,11.0
2021,95MM,Derry,male,Methodist,0-4,2017-2021,7.0
2021,95MM,Derry,female,Methodist,5-9,2012-2016,14.0
2021,95MM,Derry,male,Methodist,5-9,2012-2016,23.0
2021,95MM,Derry,female,Methodist,10-14,2007-2011,20.0
2021,95MM,Derry,male,Methodist,10-14,2007-2011,22.0
2021,95MM,Derry,female,Methodist,15-19,2002-2006,20.0
2021,95MM,Derry,male,Methodist,15-19,2002-2006,15.0
2021,95MM,Derry,female,Methodist,20-24,1997-2001,19.0
2021,95MM,Derry,male,Methodist,20-24,1997-2001,25.0
2021,95MM,Derry,female,Methodist,25-29,1992-1996,14.0
2021,95MM,Derry,male,Methodist,25-29,1992-1996,14.0
2021,95MM,Derry,female,Methodist,30-34,1987-1991,20.0
2021,95MM,Derry,male,Methodist,30-34,1987-1991,19.0
2021,95MM,Derry,female,Methodist,35-39,1982-1986,31.0
2021,95MM,Derry,male,Methodist,35-39,1982-1986,16.0
2021,95MM,Derry,female,Methodist,40-44,1977-1981,18.0
2021,95MM,Derry,male,Methodist,40-44,1977-1981,11.0
2021,95MM,Derry,female,Methodist,45-49,1972-1976,23.0
2021,95MM,Derry,male,Methodist,45-49,1972-1976,14.0
2021,95MM,Derry,female,Methodist,50-54,1967-1971,29.0
2021,95MM,Derry,male,Methodist,50-54,1967-1971,20.0
2021,95MM,Derry,female,Methodist,55-59,1962-1966,28.0
2021,95MM,Derry,male,Methodist,55-59,1962-1966,39.0
2021,95MM,Derry,female,Methodist,60-64,1957-1961,24.0
2021,95MM,Derry,male,Methodist,60-64,1957-1961,28.0
2021,95MM,Derry,female,Methodist,65-69,1952-1956,17.0
2021,95MM,Derry,male,Methodist,65-69,1952-1956,14.0
2021,95MM,Derry,female,Methodist,70-74,1947-1951,19.0
2021,95MM,Derry,male,Methodist,70-74,1947-1951,15.0
2021,95MM,Derry,female,Methodist,75-79,1942-1946,24.0
2021,95MM,Derry,male,Methodist,75-79,1942-1946,19.0
2021,95MM,Derry,female,Methodist,80-84,1937-1941,20.0
2021,95MM,Derry,male,Methodist,80-84,1937-1941,15.0
2021,95MM,Derry,female,Methodist,85-89,1932-1936,9.0
2021,95MM,Derry,male,Methodist,85-89,1932-1936,2.0
2021,95MM,Derry,female,Methodist,90+,pre-1932,7.0
2021,95MM,Derry,male,Methodist,90+,pre-1932,2.0
2021,95MM,Derry,female,Other Christian,0-4,2017-2021,63.0
2021,95MM,Derry,male,Other Christian,0-4,2017-2021,68.0
2021,95MM,Derry,female,Other Christian,5-9,2012-2016,66.0
2021,95MM,Derry,male,Other Christian,5-9,2012-2016,100.0
2021,95MM,Derry,female,Other Christian,10-14,2007-2011,60.0
2021,95MM,Derry,male,Other Christian,10-14,2007-2011,76.0
2021,95MM,Derry,female,Other Christian,15-19,2002-2006,78.0
2021,95MM,Derry,male,Other Christian,15-19,2002-2006,49.0
2021,95MM,Derry,female,Other Christian,20-24,1997-2001,64.0
2021,95MM,Derry,male,Other Christian,20-24,1997-2001,59.0
2021,95MM,Derry,female,Other Christian,25-29,1992-1996,75.0
2021,95MM,Derry,male,Other Christian,25-29,1992-1996,107.0
2021,95MM,Derry,female,Other Christian,30-34,1987-1991,78.0
2021,95MM,Derry,male,Other Christian,30-34,1987-1991,72.0
2021,95MM,Derry,female,Other Christian,35-39,1982-1986,79.0
2021,95MM,Derry,male,Other Christian,35-39,1982-1986,72.0
2021,95MM,Derry,female,Other Christian,40-44,1977-1981,95.0
2021,95MM,Derry,male,Other Christian,40-44,1977-1981,93.0
2021,95MM,Derry,female,Other Christian,45-49,1972-1976,69.0
2021,95MM,Derry,male,Other Christian,45-49,1972-1976,83.0
2021,95MM,Derry,female,Other Christian,50-54,1967-1971,58.0
2021,95MM,Derry,male,Other Christian,50-54,1967-1971,101.0
2021,95MM,Derry,female,Other Christian,55-59,1962-1966,86.0
2021,95MM,Derry,male,Other Christian,55-59,1962-1966,82.0
2021,95MM,Derry,female,Other Christian,60-64,1957-1961,64.0
2021,95MM,Derry,male,Other Christian,60-64,1957-1961,66.0
2021,95MM,Derry,female,Other Christian,65-69,1952-1956,57.0
2021,95MM,Derry,male,Other Christian,65-69,1952-1956,53.0
2021,95MM,Derry,female,Other Christian,70-74,1947-1951,51.0
2021,95MM,Derry,male,Other Christian,70-74,1947-1951,54.0
2021,95MM,Derry,female,Other Christian,75-79,1942-1946,27.0
2021,95MM,Derry,male,Other Christian,75-79,1942-1946,21.0
2021,95MM,Derry,female,Other Christian,80-84,1937-1941,23.0
2021,95MM,Derry,male,Other Christian,80-84,1937-1941,20.0
2021,95MM,Derry,female,Other Christian,85-89,1932-1936,20.0
2021,95MM,Derry,male,Other Christian,85-89,1932-1936,6.0
2021,95MM,Derry,female,Other Christian,90+,pre-1932,8.0
2021,95MM,Derry,male,Other Christian,90+,pre-1932,1.0
2021,95MM,Derry,female,Other religions,0-4,2017-2021,39.0
2021,95MM,Derry,male,Other religions,0-4,2017-2021,40.0
2021,95MM,Derry,female,Other religions,5-9,2012-2016,40.0
2021,95MM,Derry,male,Other religions,5-9,2012-2016,37.0
2021,95MM,Derry,female,Other religions,10-14,2007-2011,34.0
2021,95MM,Derry,male,Other religions,10-14,2007-2011,39.0
2021,95MM,Derry,female,Other religions,15-19,2002-2006,27.0
2021,95MM,Derry,male,Other religions,15-19,2002-2006,33.0
2021,95MM,Derry,female,Other religions,20-24,1997-2001,22.0
2021,95MM,Derry,male,Other religions,20-24,1997-2001,37.0
2021,95MM,Derry,female,Other religions,25-29,1992-1996,50.0
2021,95MM,Derry,male,Other religions,25-29,1992-1996,38.0
2021,95MM,Derry,female,Other religions,30-34,1987-1991,45.0
2021,95MM,Derry,male,Other religions,30-34,1987-1991,40.0
2021,95MM,Derry,female,Other religions,35-39,1982-1986,47.0
2021,95MM,Derry,male,Other religions,35-39,1982-1986,107.0
2021,95MM,Derry,female,Other religions,40-44,1977-1981,65.0
2021,95MM,Derry,male,Other religions,40-44,1977-1981,47.0
2021,95MM,Derry,female,Other religions,45-49,1972-1976,47.0
2021,95MM,Derry,male,Other religions,45-49,1972-1976,58.0
2021,95MM,Derry,female,Other religions,50-54,1967-1971,33.0
2021,95MM,Derry,male,Other religions,50-54,1967-1971,31.0
2021,95MM,Derry,female,Other religions,55-59,1962-1966,29.0
2021,95MM,Derry,male,Other religions,55-59,1962-1966,18.0
2021,95MM,Derry,female,Other religions,60-64,1957-1961,19.0
2021,95MM,Derry,male,Other religions,60-64,1957-1961,24.0
2021,95MM,Derry,female,Other religions,65-69,1952-1956,13.0
2021,95MM,Derry,male,Other religions,65-69,1952-1956,19.0
2021,95MM,Derry,female,Other religions,70-74,1947-1951,7.0
2021,95MM,Derry,male,Other religions,70-74,1947-1951,16.0
2021,95MM,Derry,female,Other religions,75-79,1942-1946,8.0
2021,95MM,Derry,male,Other religions,75-79,1942-1946,7.0
2021,95MM,Derry,female,Other religions,80-84,1937-1941,6.0
2021,95MM,Derry,male,Other religions,80-84,1937-1941,4.0
2021,95MM,Derry,female,Other religions,85-89,1932-1936,2.0
2021,95MM,Derry,male,Other religions,85-89,1932-1936,1.0
2021,95MM,Derry,female,Other religions,90+,pre-1932,2.0
2021,95MM,Derry,male,Other religions,90+,pre-1932,0.0
2021,95MM,Derry,female,No religion,0-4,2017-2021,309.0
2021,95MM,Derry,male,No religion,0-4,2017-2021,403.0
2021,95MM,Derry,female,No religion,5-9,2012-2016,278.0
2021,95MM,Derry,male,No religion,5-9,2012-2016,255.0
2021,95MM,Derry,female,No religion,10-14,2007-2011,273.0
2021,95MM,Derry,male,No religion,10-14,2007-2011,295.0
2021,95MM,Derry,female,No religion,15-19,2002-2006,277.0
2021,95MM,Derry,male,No religion,15-19,2002-2006,322.0
2021,95MM,Derry,female,No religion,20-24,1997-2001,394.0
2021,95MM,Derry,male,No religion,20-24,1997-2001,527.0
2021,95MM,Derry,female,No religion,25-29,1992-1996,389.0
2021,95MM,Derry,male,No religion,25-29,1992-1996,474.0
2021,95MM,Derry,female,No religion,30-34,1987-1991,419.0
2021,95MM,Derry,male,No religion,30-34,1987-1991,580.0
2021,95MM,Derry,female,No religion,35-39,1982-1986,364.0
2021,95MM,Derry,male,No religion,35-39,1982-1986,504.0
2021,95MM,Derry,female,No religion,40-44,1977-1981,337.0
2021,95MM,Derry,male,No religion,40-44,1977-1981,436.0
2021,95MM,Derry,female,No religion,45-49,1972-1976,269.0
2021,95MM,Derry,male,No religion,45-49,1972-1976,368.0
2021,95MM,Derry,female,No religion,50-54,1967-1971,242.0
2021,95MM,Derry,male,No religion,50-54,1967-1971,403.0
2021,95MM,Derry,female,No religion,55-59,1962-1966,227.0
2021,95MM,Derry,male,No religion,55-59,1962-1966,385.0
2021,95MM,Derry,female,No religion,60-64,1957-1961,179.0
2021,95MM,Derry,male,No religion,60-64,1957-1961,276.0
2021,95MM,Derry,female,No religion,65-69,1952-1956,143.0
2021,95MM,Derry,male,No religion,65-69,1952-1956,256.0
2021,95MM,Derry,female,No religion,70-74,1947-1951,93.0
2021,95MM,Derry,male,No religion,70-74,1947-1951,174.0
2021,95MM,Derry,female,No religion,75-79,1942-1946,45.0
2021,95MM,Derry,male,No religion,75-79,1942-1946,78.0
2021,95MM,Derry,female,No religion,80-84,1937-1941,7.0
2021,95MM,Derry,male,No religion,80-84,1937-1941,31.0
2021,95MM,Derry,female,No religion,85-89,1932-1936,9.0
2021,95MM,Derry,male,No religion,85-89,1932-1936,13.0
2021,95MM,Derry,female,No religion,90+,pre-1932,1.0
2021,95MM,Derry,male,No religion,90+,pre-1932,3.0
2021,95MM,Derry,female,Not stated,0-4,2017-2021,54.0
2021,95MM,Derry,male,Not stated,0-4,2017-2021,55.0
2021,95MM,Derry,female,Not stated,5-9,2012-2016,47.0
2021,95MM,Derry,male,Not stated,5-9,2012-2016,60.0
2021,95MM,Derry,female,Not stated,10-14,2007-2011,43.0
2021,95MM,Derry,male,Not stated,10-14,2007-2011,40.0
2021,95MM,Derry,female,Not stated,15-19,2002-2006,56.0
2021,95MM,Derry,male,Not stated,15-19,2002-2006,52.0
2021,95MM,Derry,female,Not stated,20-24,1997-2001,73.0
2021,95MM,Derry,male,Not stated,20-24,1997-2001,81.0
2021,95MM,Derry,female,Not stated,25-29,1992-1996,63.0
2021,95MM,Derry,male,Not stated,25-29,1992-1996,74.0
2021,95MM,Derry,female,Not stated,30-34,1987-1991,39.0
2021,95MM,Derry,male,Not stated,30-34,1987-1991,60.0
2021,95MM,Derry,female,Not stated,35-39,1982-1986,26.0
2021,95MM,Derry,male,Not stated,35-39,1982-1986,42.0
2021,95MM,Derry,female,Not stated,40-44,1977-1981,37.0
2021,95MM,Derry,male,Not stated,40-44,1977-1981,44.0
2021,95MM,Derry,female,Not stated,45-49,1972-1976,37.0
2021,95MM,Derry,male,Not stated,45-49,1972-1976,64.0
2021,95MM,Derry,female,Not stated,50-54,1967-1971,39.0
2021,95MM,Derry,male,Not stated,50-54,1967-1971,38.0
2021,95MM,Derry,female,Not stated,55-59,1962-1966,55.0
2021,95MM,Derry,male,Not stated,55-59,1962-1966,55.0
2021,95MM,Derry,female,Not stated,60-64,1957-1961,42.0
2021,95MM,Derry,male,Not stated,60-64,1957-1961,42.0
2021,95MM,Derry,female,Not stated,65-69,1952-1956,55.0
2021,95MM,Derry,male,Not stated,65-69,1952-1956,54.0
2021,95MM,Derry,female,Not stated,70-74,1947-1951,50.0
2021,95MM,Derry,male,Not stated,70-74,1947-1951,48.0
2021,95MM,Derry,female,Not stated,75-79,1942-1946,44.0
2021,95MM,Derry,male,Not stated,75-79,1942-1946,43.0
2021,95MM,Derry,female,Not stated,80-84,1937-1941,26.0
2021,95MM,Derry,male,Not stated,80-84,1937-1941,26.0
2021,95MM,Derry,female,Not stated,85-89,1932-1936,17.0
2021,95MM,Derry,male,Not stated,85-89,1932-1936,12.0
2021,95MM,Derry,female,Not stated,90+,pre-1932,13.0
2021,95MM,Derry,male,Not stated,90+,pre-1932,2.0
2021,95NN,Down,female,Catholic,0-4,2017-2021,1333.0
2021,95NN,Down,male,Catholic,0-4,2017-2021,1394.0
2021,95NN,Down,female,Catholic,5-9,2012-2016,1566.0
2021,95NN,Down,male,Catholic,5-9,2012-2016,1665.0
2021,95NN,Down,female,Catholic,10-14,2007-2011,1619.0
2021,95NN,Down,male,Catholic,10-14,2007-2011,1683.0
2021,95NN,Down,female,Catholic,15-19,2002-2006,1267.0
2021,95NN,Down,male,Catholic,15-19,2002-2006,1347.0
2021,95NN,Down,female,Catholic,20-24,1997-2001,1105.0
2021,95NN,Down,male,Catholic,20-24,1997-2001,1160.0
2021,95NN,Down,female,Catholic,25-29,1992-1996,1200.0
2021,95NN,Down,male,Catholic,25-29,1992-1996,1098.0
2021,95NN,Down,female,Catholic,30-34,1987-1991,1508.0
2021,95NN,Down,male,Catholic,30-34,1987-1991,1145.0
2021,95NN,Down,female,Catholic,35-39,1982-1986,1483.0
2021,95NN,Down,male,Catholic,35-39,1982-1986,1287.0
2021,95NN,Down,female,Catholic,40-44,1977-1981,1488.0
2021,95NN,Down,male,Catholic,40-44,1977-1981,1291.0
2021,95NN,Down,female,Catholic,45-49,1972-1976,1387.0
2021,95NN,Down,male,Catholic,45-49,1972-1976,1266.0
2021,95NN,Down,female,Catholic,50-54,1967-1971,1564.0
2021,95NN,Down,male,Catholic,50-54,1967-1971,1288.0
2021,95NN,Down,female,Catholic,55-59,1962-1966,1509.0
2021,95NN,Down,male,Catholic,55-59,1962-1966,1466.0
2021,95NN,Down,female,Catholic,60-64,1957-1961,1362.0
2021,95NN,Down,male,Catholic,60-64,1957-1961,1218.0
2021,95NN,Down,female,Catholic,65-69,1952-1956,1150.0
2021,95NN,Down,male,Catholic,65-69,1952-1956,1009.0
2021,95NN,Down,female,Catholic,70-74,1947-1951,974.0
2021,95NN,Down,male,Catholic,70-74,1947-1951,877.0
2021,95NN,Down,female,Catholic,75-79,1942-1946,752.0
2021,95NN,Down,male,Catholic,75-79,1942-1946,614.0
2021,95NN,Down,female,Catholic,80-84,1937-1941,477.0
2021,95NN,Down,male,Catholic,80-84,1937-1941,365.0
2021,95NN,Down,female,Catholic,85-89,1932-1936,298.0
2021,95NN,Down,male,Catholic,85-89,1932-1936,219.0
2021,95NN,Down,female,Catholic,90+,pre-1932,164.0
2021,95NN,Down,male,Catholic,90+,pre-1932,76.0
2021,95NN,Down,female,Presbyterian,0-4,2017-2021,131.0
2021,95NN,Down,male,Presbyterian,0-4,2017-2021,152.0
2021,95NN,Down,female,Presbyterian,5-9,2012-2016,202.0
2021,95NN,Down,male,Presbyterian,5-9,2012-2016,195.0
2021,95NN,Down,female,Presbyterian,10-14,2007-2011,219.0
2021,95NN,Down,male,Presbyterian,10-14,2007-2011,205.0
2021,95NN,Down,female,Presbyterian,15-19,2002-2006,189.0
2021,95NN,Down,male,Presbyterian,15-19,2002-2006,196.0
2021,95NN,Down,female,Presbyterian,20-24,1997-2001,167.0
2021,95NN,Down,male,Presbyterian,20-24,1997-2001,218.0
2021,95NN,Down,female,Presbyterian,25-29,1992-1996,200.0
2021,95NN,Down,male,Presbyterian,25-29,1992-1996,175.0
2021,95NN,Down,female,Presbyterian,30-34,1987-1991,185.0
2021,95NN,Down,male,Presbyterian,30-34,1987-1991,190.0
2021,95NN,Down,female,Presbyterian,35-39,1982-1986,183.0
2021,95NN,Down,male,Presbyterian,35-39,1982-1986,188.0
2021,95NN,Down,female,Presbyterian,40-44,1977-1981,234.0
2021,95NN,Down,male,Presbyterian,40-44,1977-1981,216.0
2021,95NN,Down,female,Presbyterian,45-49,1972-1976,261.0
2021,95NN,Down,male,Presbyterian,45-49,1972-1976,254.0
2021,95NN,Down,female,Presbyterian,50-54,1967-1971,385.0
2021,95NN,Down,male,Presbyterian,50-54,1967-1971,372.0
2021,95NN,Down,female,Presbyterian,55-59,1962-1966,380.0
2021,95NN,Down,male,Presbyterian,55-59,1962-1966,375.0
2021,95NN,Down,female,Presbyterian,60-64,1957-1961,285.0
2021,95NN,Down,male,Presbyterian,60-64,1957-1961,320.0
2021,95NN,Down,female,Presbyterian,65-69,1952-1956,282.0
2021,95NN,Down,male,Presbyterian,65-69,1952-1956,270.0
2021,95NN,Down,female,Presbyterian,70-74,1947-1951,284.0
2021,95NN,Down,male,Presbyterian,70-74,1947-1951,238.0
2021,95NN,Down,female,Presbyterian,75-79,1942-1946,267.0
2021,95NN,Down,male,Presbyterian,75-79,1942-1946,226.0
2021,95NN,Down,female,Presbyterian,80-84,1937-1941,220.0
2021,95NN,Down,male,Presbyterian,80-84,1937-1941,147.0
2021,95NN,Down,female,Presbyterian,85-89,1932-1936,144.0
2021,95NN,Down,male,Presbyterian,85-89,1932-1936,83.0
2021,95NN,Down,female,Presbyterian,90+,pre-1932,104.0
2021,95NN,Down,male,Presbyterian,90+,pre-1932,51.0
2021,95NN,Down,female,Church of Ireland,0-4,2017-2021,164.0
2021,95NN,Down,male,Church of Ireland,0-4,2017-2021,98.0
2021,95NN,Down,female,Church of Ireland,5-9,2012-2016,134.0
2021,95NN,Down,male,Church of Ireland,5-9,2012-2016,107.0
2021,95NN,Down,female,Church of Ireland,10-14,2007-2011,155.0
2021,95NN,Down,male,Church of Ireland,10-14,2007-2011,116.0
2021,95NN,Down,female,Church of Ireland,15-19,2002-2006,112.0
2021,95NN,Down,male,Church of Ireland,15-19,2002-2006,129.0
2021,95NN,Down,female,Church of Ireland,20-24,1997-2001,137.0
2021,95NN,Down,male,Church of Ireland,20-24,1997-2001,97.0
2021,95NN,Down,female,Church of Ireland,25-29,1992-1996,105.0
2021,95NN,Down,male,Church of Ireland,25-29,1992-1996,134.0
2021,95NN,Down,female,Church of Ireland,30-34,1987-1991,131.0
2021,95NN,Down,male,Church of Ireland,30-34,1987-1991,117.0
2021,95NN,Down,female,Church of Ireland,35-39,1982-1986,148.0
2021,95NN,Down,male,Church of Ireland,35-39,1982-1986,118.0
2021,95NN,Down,female,Church of Ireland,40-44,1977-1981,128.0
2021,95NN,Down,male,Church of Ireland,40-44,1977-1981,115.0
2021,95NN,Down,female,Church of Ireland,45-49,1972-1976,156.0
2021,95NN,Down,male,Church of Ireland,45-49,1972-1976,161.0
2021,95NN,Down,female,Church of Ireland,50-54,1967-1971,203.0
2021,95NN,Down,male,Church of Ireland,50-54,1967-1971,188.0
2021,95NN,Down,female,Church of Ireland,55-59,1962-1966,291.0
2021,95NN,Down,male,Church of Ireland,55-59,1962-1966,224.0
2021,95NN,Down,female,Church of Ireland,60-64,1957-1961,227.0
2021,95NN,Down,male,Church of Ireland,60-64,1957-1961,204.0
2021,95NN,Down,female,Church of Ireland,65-69,1952-1956,183.0
2021,95NN,Down,male,Church of Ireland,65-69,1952-1956,190.0
2021,95NN,Down,female,Church of Ireland,70-74,1947-1951,218.0
2021,95NN,Down,male,Church of Ireland,70-74,1947-1951,210.0
2021,95NN,Down,female,Church of Ireland,75-79,1942-1946,209.0
2021,95NN,Down,male,Church of Ireland,75-79,1942-1946,172.0
2021,95NN,Down,female,Church of Ireland,80-84,1937-1941,127.0
2021,95NN,Down,male,Church of Ireland,80-84,1937-1941,106.0
2021,95NN,Down,female,Church of Ireland,85-89,1932-1936,100.0
2021,95NN,Down,male,Church of Ireland,85-89,1932-1936,68.0
2021,95NN,Down,female,Church of Ireland,90+,pre-1932,66.0
2021,95NN,Down,male,Church of Ireland,90+,pre-1932,22.0
2021,95NN,Down,female,Methodist,0-4,2017-2021,9.0
2021,95NN,Down,male,Methodist,0-4,2017-2021,11.0
2021,95NN,Down,female,Methodist,5-9,2012-2016,12.0
2021,95NN,Down,male,Methodist,5-9,2012-2016,12.0
2021,95NN,Down,female,Methodist,10-14,2007-2011,14.0
2021,95NN,Down,male,Methodist,10-14,2007-2011,11.0
2021,95NN,Down,female,Methodist,15-19,2002-2006,13.0
2021,95NN,Down,male,Methodist,15-19,2002-2006,13.0
2021,95NN,Down,female,Methodist,20-24,1997-2001,11.0
2021,95NN,Down,male,Methodist,20-24,1997-2001,12.0
2021,95NN,Down,female,Methodist,25-29,1992-1996,11.0
2021,95NN,Down,male,Methodist,25-29,1992-1996,11.0
2021,95NN,Down,female,Methodist,30-34,1987-1991,12.0
2021,95NN,Down,male,Methodist,30-34,1987-1991,23.0
2021,95NN,Down,female,Methodist,35-39,1982-1986,9.0
2021,95NN,Down,male,Methodist,35-39,1982-1986,12.0
2021,95NN,Down,female,Methodist,40-44,1977-1981,17.0
2021,95NN,Down,male,Methodist,40-44,1977-1981,17.0
2021,95NN,Down,female,Methodist,45-49,1972-1976,17.0
2021,95NN,Down,male,Methodist,45-49,1972-1976,16.0
2021,95NN,Down,female,Methodist,50-54,1967-1971,20.0
2021,95NN,Down,male,Methodist,50-54,1967-1971,26.0
2021,95NN,Down,female,Methodist,55-59,1962-1966,31.0
2021,95NN,Down,male,Methodist,55-59,1962-1966,24.0
2021,95NN,Down,female,Methodist,60-64,1957-1961,20.0
2021,95NN,Down,male,Methodist,60-64,1957-1961,17.0
2021,95NN,Down,female,Methodist,65-69,1952-1956,16.0
2021,95NN,Down,male,Methodist,65-69,1952-1956,19.0
2021,95NN,Down,female,Methodist,70-74,1947-1951,25.0
2021,95NN,Down,male,Methodist,70-74,1947-1951,24.0
2021,95NN,Down,female,Methodist,75-79,1942-1946,26.0
2021,95NN,Down,male,Methodist,75-79,1942-1946,18.0
2021,95NN,Down,female,Methodist,80-84,1937-1941,11.0
2021,95NN,Down,male,Methodist,80-84,1937-1941,14.0
2021,95NN,Down,female,Methodist,85-89,1932-1936,14.0
2021,95NN,Down,male,Methodist,85-89,1932-1936,7.0
2021,95NN,Down,female,Methodist,90+,pre-1932,13.0
2021,95NN,Down,male,Methodist,90+,pre-1932,1.0
2021,95NN,Down,female,Other Christian,0-4,2017-2021,88.0
2021,95NN,Down,male,Other Christian,0-4,2017-2021,97.0
2021,95NN,Down,female,Other Christian,5-9,2012-2016,109.0
2021,95NN,Down,male,Other Christian,5-9,2012-2016,108.0
2021,95NN,Down,female,Other Christian,10-14,2007-2011,105.0
2021,95NN,Down,male,Other Christian,10-14,2007-2011,119.0
2021,95NN,Down,female,Other Christian,15-19,2002-2006,107.0
2021,95NN,Down,male,Other Christian,15-19,2002-2006,86.0
2021,95NN,Down,female,Other Christian,20-24,1997-2001,76.0
2021,95NN,Down,male,Other Christian,20-24,1997-2001,103.0
2021,95NN,Down,female,Other Christian,25-29,1992-1996,84.0
2021,95NN,Down,male,Other Christian,25-29,1992-1996,69.0
2021,95NN,Down,female,Other Christian,30-34,1987-1991,113.0
2021,95NN,Down,male,Other Christian,30-34,1987-1991,92.0
2021,95NN,Down,female,Other Christian,35-39,1982-1986,118.0
2021,95NN,Down,male,Other Christian,35-39,1982-1986,101.0
2021,95NN,Down,female,Other Christian,40-44,1977-1981,129.0
2021,95NN,Down,male,Other Christian,40-44,1977-1981,120.0
2021,95NN,Down,female,Other Christian,45-49,1972-1976,121.0
2021,95NN,Down,male,Other Christian,45-49,1972-1976,111.0
2021,95NN,Down,female,Other Christian,50-54,1967-1971,148.0
2021,95NN,Down,male,Other Christian,50-54,1967-1971,125.0
2021,95NN,Down,female,Other Christian,55-59,1962-1966,118.0
2021,95NN,Down,male,Other Christian,55-59,1962-1966,130.0
2021,95NN,Down,female,Other Christian,60-64,1957-1961,116.0
2021,95NN,Down,male,Other Christian,60-64,1957-1961,132.0
2021,95NN,Down,female,Other Christian,65-69,1952-1956,105.0
2021,95NN,Down,male,Other Christian,65-69,1952-1956,91.0
2021,95NN,Down,female,Other Christian,70-74,1947-1951,106.0
2021,95NN,Down,male,Other Christian,70-74,1947-1951,95.0
2021,95NN,Down,female,Other Christian,75-79,1942-1946,90.0
2021,95NN,Down,male,Other Christian,75-79,1942-1946,87.0
2021,95NN,Down,female,Other Christian,80-84,1937-1941,54.0
